type,genotype,block,heat_stress,ht,agw
Triticum aestivum,cv_1,III,ht,1,36.79
Triticum aestivum,cv_1,III,ht,1,27.46
Triticum aestivum,cv_1,III,ht,1,36.96
Triticum aestivum,cv_1,III,ht,1,46.33
Triticum aestivum,cv_1,III,ht,1,42.12
Triticum aestivum,cv_1,III,ht,1,32.49
Triticum aestivum,cv_1,III,ht,1,41.45
Triticum aestivum,cv_1,III,ht,1,38.18
Triticum aestivum,cv_1,III,ht,1,44.41
Triticum aestivum,cv_1,III,ht,1,21.59
Triticum aestivum,cv_1,III,ht,1,32.52
Triticum aestivum,cv_1,III,ht,1,21.77
Triticum aestivum,cv_1,III,ht,1,50.37
Triticum aestivum,cv_1,III,ht,1,32.52
Triticum aestivum,cv_1,III,ht,1,40.44
Triticum aestivum,cv_1,III,ht,1,22.69
Triticum aestivum,cv_1,III,ht,1,40.36
Triticum aestivum,cv_1,III,ht,1,34.23
Triticum aestivum,cv_1,III,ht,1,39.49
Triticum aestivum,cv_1,III,ht,1,24.66
Triticum aestivum,cv_1,III,ht,1,51.16
Triticum aestivum,cv_1,III,ht,1,49.34
Triticum aestivum,cv_1,III,ht,1,29.84
Triticum aestivum,cv_1,III,ht,1,31.98
Triticum aestivum,cv_1,III,ht,1,49.7
Triticum aestivum,cv_1,III,ht,1,45.18
Triticum aestivum,cv_1,III,ht,1,49.73
Triticum aestivum,cv_1,III,ht,1,35.31
Triticum aestivum,cv_1,III,ht,1,30.76
Triticum aestivum,cv_1,III,ht,1,44.44
Triticum aestivum,cv_1,III,ht,1,41.25
Triticum aestivum,cv_1,III,ht,1,53.4
Triticum aestivum,cv_1,III,ht,1,47.8
Triticum aestivum,cv_1,III,ht,1,30.78
Triticum aestivum,cv_1,III,ht,1,47.65
Triticum aestivum,cv_1,III,ht,1,42.65
Triticum aestivum,cv_1,III,ht,1,46.6
Triticum aestivum,cv_1,III,ht,1,27.67
Triticum aestivum,cv_1,III,ht,1,34.23
Triticum aestivum,cv_1,III,ht,1,38.41
Triticum aestivum,cv_1,III,ht,1,43.35
Triticum aestivum,cv_1,III,ht,1,46.51
Triticum aestivum,cv_1,III,ht,1,23.17
Triticum aestivum,cv_1,III,ht,1,43.47
Triticum aestivum,cv_1,III,ht,1,48.82
Triticum aestivum,cv_1,III,ht,1,41.95
Triticum aestivum,cv_1,III,ht,1,44.5
Triticum aestivum,cv_1,III,ht,1,51.92
Triticum aestivum,cv_1,III,ht,1,38.66
Triticum aestivum,cv_1,III,ht,1,49.12
Triticum aestivum,cv_1,III,ht,1,36.57
Triticum aestivum,cv_1,III,ht,1,33.65
Triticum aestivum,cv_1,III,ht,1,40.9
Triticum aestivum,cv_1,III,ht,1,49.46
Triticum aestivum,cv_1,III,ht,1,27.9
Triticum aestivum,cv_1,III,ht,1,27.48
Triticum aestivum,cv_1,III,ht,1,47.14
Triticum aestivum,cv_1,III,ht,1,45.59
Triticum aestivum,cv_1,III,ht,1,43.17
Triticum aestivum,cv_1,III,ht,1,48.49
Triticum aestivum,cv_1,III,ht,1,37.67
Triticum aestivum,cv_1,III,ht,1,38.81
Triticum aestivum,cv_1,III,ht,1,47.05
Triticum aestivum,cv_1,III,ht,1,40.53
Triticum aestivum,cv_1,III,ht,1,33.29
Triticum aestivum,cv_1,III,ht,1,43.85
Triticum aestivum,cv_1,III,ht,1,45.15
Triticum aestivum,cv_1,III,ht,1,44.58
Triticum aestivum,cv_1,III,ht,1,41.98
Triticum aestivum,cv_1,III,ht,1,33.34
Triticum aestivum,cv_1,III,ht,1,35.23
Triticum aestivum,cv_1,III,ht,1,29.15
Triticum aestivum,cv_1,III,ht,1,49.4
Triticum aestivum,cv_1,III,ht,1,33.62
Triticum aestivum,cv_1,III,ht,1,53.99
Triticum aestivum,cv_1,III,ht,1,35.5
Triticum aestivum,cv_1,III,ht,1,44.14
Triticum aestivum,cv_1,III,ht,1,37.27
Triticum aestivum,cv_1,III,ht,1,35.9
Triticum aestivum,cv_1,III,ht,1,19.78
Triticum aestivum,cv_1,III,ht,1,39.21
Triticum aestivum,cv_1,III,ht,1,39.09
Triticum aestivum,cv_1,III,ht,1,49.94
Triticum aestivum,cv_1,III,ht,1,41.83
Triticum aestivum,cv_1,III,ht,1,52.32
Triticum aestivum,cv_1,III,ht,1,53.65
Triticum aestivum,cv_1,III,ht,1,22.41
Triticum aestivum,cv_1,III,ht,1,25.43
Triticum aestivum,cv_1,III,ht,1,42.36
Triticum aestivum,cv_1,III,ht,1,27.51
Triticum aestivum,cv_1,III,ht,1,25.69
Triticum aestivum,cv_1,III,ht,1,41.8
Triticum aestivum,cv_1,III,ht,1,43.64
Triticum aestivum,cv_1,III,ht,1,42.03
Triticum aestivum,cv_1,III,ht,1,20.56
Triticum aestivum,cv_1,III,ht,1,32.66
Triticum aestivum,cv_1,III,ht,1,40.99
Triticum aestivum,cv_1,III,ht,1,36.6
Triticum aestivum,cv_1,III,ht,1,44.67
Triticum aestivum,cv_1,III,ht,1,26.6
Triticum aestivum,cv_1,III,ht,1,40.04
Triticum aestivum,cv_1,III,ht,1,45.18
Triticum aestivum,cv_1,III,ht,1,40.93
Triticum aestivum,cv_1,III,ht,1,40.82
Triticum aestivum,cv_1,III,ht,1,38.49
Triticum aestivum,cv_1,III,ht,1,31.95
Triticum aestivum,cv_1,III,ht,1,43.38
Triticum aestivum,cv_1,III,ht,1,39.32
Triticum aestivum,cv_1,III,ht,1,42.12
Triticum aestivum,cv_1,III,ht,1,44.85
Triticum aestivum,cv_1,III,ht,1,38.04
Triticum aestivum,cv_1,III,ht,1,48.85
Triticum aestivum,cv_1,III,ht,1,41.22
Triticum aestivum,cv_1,III,ht,1,27.33
Triticum aestivum,cv_1,III,ht,1,42.91
Triticum aestivum,cv_1,III,ht,1,28.88
Triticum aestivum,cv_1,III,ht,1,21.62
Triticum aestivum,cv_1,III,ht,1,17.99
Triticum aestivum,cv_1,III,ht,1,46.33
Triticum aestivum,cv_1,III,ht,1,26.86
Triticum aestivum,cv_1,III,ht,1,26.78
Triticum aestivum,cv_1,III,ht,1,46.07
Triticum aestivum,cv_1,III,ht,1,47.14
Triticum aestivum,cv_1,III,ht,1,36.54
Triticum aestivum,cv_1,III,ht,1,34.56
Triticum aestivum,cv_1,III,ht,1,29.07
Triticum aestivum,cv_1,III,ht,1,46.72
Triticum aestivum,cv_1,III,ht,1,45.23
Triticum aestivum,cv_1,III,ht,1,44.05
Triticum aestivum,cv_1,III,ht,1,29.71
Triticum aestivum,cv_1,III,ht,1,35.06
Triticum aestivum,cv_1,III,ht,1,38.04
Triticum aestivum,cv_1,III,ht,1,42.56
Triticum aestivum,cv_1,III,ht,1,48.82
Triticum aestivum,cv_1,III,ht,1,49.7
Triticum aestivum,cv_1,III,ht,1,35.73
Triticum aestivum,cv_1,III,ht,1,40.21
Triticum aestivum,cv_1,III,ht,1,29.74
Triticum aestivum,cv_1,III,ht,1,23.37
Triticum aestivum,cv_1,III,ht,1,48.76
Triticum aestivum,cv_1,III,ht,1,37.61
Triticum aestivum,cv_1,III,ht,1,39.32
Triticum aestivum,cv_1,III,ht,1,42.53
Triticum aestivum,cv_1,III,ht,1,43.35
Triticum aestivum,cv_1,III,ht,1,34.64
Triticum aestivum,cv_1,III,ht,1,46.39
Triticum aestivum,cv_1,III,ht,1,47.41
Triticum aestivum,cv_1,III,ht,1,24.61
Triticum aestivum,cv_1,III,ht,1,24.61
Triticum aestivum,cv_1,III,ht,1,27.48
Triticum aestivum,cv_1,III,ht,1,42.82
Triticum aestivum,cv_1,III,ht,1,42.36
Triticum aestivum,cv_1,III,ht,1,34.03
Triticum aestivum,cv_1,III,ht,1,34.84
Triticum aestivum,cv_1,III,ht,1,39.64
Triticum aestivum,cv_1,III,ht,1,43.47
Triticum aestivum,cv_1,III,ht,1,44.94
Triticum aestivum,cv_1,III,ht,1,44.85
Triticum aestivum,cv_1,III,ht,1,34.75
Triticum aestivum,cv_1,III,ht,1,47.2
Triticum aestivum,cv_1,III,ht,1,46.45
Triticum aestivum,cv_1,III,ht,1,46.45
Triticum aestivum,cv_1,III,ht,1,46.27
Triticum aestivum,cv_1,III,ht,1,40.64
Triticum aestivum,cv_1,III,ht,1,33.23
Triticum aestivum,cv_1,III,ht,1,33.81
Triticum aestivum,cv_1,III,ht,1,32.58
Triticum aestivum,cv_1,III,ht,1,51.25
Triticum aestivum,cv_1,III,ht,1,24.84
Triticum aestivum,cv_1,III,ht,1,36.29
Triticum aestivum,cv_1,III,ht,1,43.91
Triticum aestivum,cv_1,III,ht,1,45.47
Triticum aestivum,cv_1,III,ht,1,35.59
Triticum aestivum,cv_1,III,ht,1,40.9
Triticum aestivum,cv_1,III,ht,1,38.84
Triticum aestivum,cv_1,III,ht,1,44.73
Triticum aestivum,cv_1,III,ht,1,46.36
Triticum aestivum,cv_1,III,ht,1,30.19
Triticum aestivum,cv_1,III,ht,1,51.46
Triticum aestivum,cv_1,III,ht,1,33.89
Triticum aestivum,cv_1,III,ht,1,37.84
Triticum aestivum,cv_1,III,ht,1,21.64
Triticum aestivum,cv_1,III,ht,1,46.78
Triticum aestivum,cv_1,III,ht,1,34.75
Triticum aestivum,cv_1,III,ht,1,49
Triticum aestivum,cv_1,III,ht,1,45.59
Triticum aestivum,cv_1,III,ht,1,30.08
Triticum aestivum,cv_1,III,ht,1,23.01
Triticum aestivum,cv_1,III,ht,1,49.91
Triticum aestivum,cv_1,III,ht,1,25.51
Triticum aestivum,cv_1,III,ht,1,45.98
Triticum aestivum,cv_1,III,ht,1,30.49
Triticum aestivum,cv_1,III,ht,1,53.46
Triticum aestivum,cv_1,III,ht,1,31.81
Triticum aestivum,cv_1,III,ht,1,29.87
Triticum aestivum,cv_1,III,ht,1,34.97
Triticum aestivum,cv_1,III,ht,1,41.31
Triticum aestivum,cv_1,III,ht,1,46.54
Triticum aestivum,cv_1,III,ht,1,25.07
Triticum aestivum,cv_1,III,ht,1,40.87
Triticum aestivum,cv_1,III,ht,1,43.11
Triticum aestivum,cv_1,III,ht,1,32.11
Triticum aestivum,cv_1,III,ht,1,35.56
Triticum aestivum,cv_1,III,ht,1,40.13
Triticum aestivum,cv_1,III,ht,1,32.08
Triticum aestivum,cv_1,III,ht,1,32.77
Triticum aestivum,cv_1,III,ht,1,31.54
Triticum aestivum,cv_1,III,ht,1,48.88
Triticum aestivum,cv_1,III,ht,1,42.88
Triticum aestivum,cv_1,III,ht,1,36.79
Triticum aestivum,cv_1,III,ht,1,41.25
Triticum aestivum,cv_1,III,ht,1,25.9
Triticum aestivum,cv_1,III,ht,1,36.43
Triticum aestivum,cv_1,III,ht,1,38.35
Triticum aestivum,cv_1,III,ht,1,31.27
Triticum aestivum,cv_1,III,ht,1,41.37
Triticum aestivum,cv_1,III,ht,1,51.74
Triticum aestivum,cv_1,III,ht,1,45.09
Triticum aestivum,cv_1,III,ht,1,41.6
Triticum aestivum,cv_1,III,ht,1,28.22
Triticum aestivum,cv_1,III,ht,1,45.06
Triticum aestivum,cv_1,III,ht,1,48.52
Triticum aestivum,cv_1,III,ht,1,31.49
Triticum aestivum,cv_1,III,ht,1,29.28
Triticum aestivum,cv_1,III,ht,1,22.79
Triticum aestivum,cv_1,III,ht,1,42.47
Triticum aestivum,cv_1,III,ht,1,48.34
Triticum aestivum,cv_1,III,ht,1,27.9
Triticum aestivum,cv_1,III,ht,1,37.67
Triticum aestivum,cv_1,III,ht,1,25.07
Triticum aestivum,cv_1,III,ht,1,25.12
Triticum aestivum,cv_1,III,ht,1,25.2
Triticum aestivum,cv_1,III,ht,1,53.8
Triticum aestivum,cv_1,III,ht,1,34.56
Triticum aestivum,cv_1,III,ht,1,34.36
Triticum aestivum,cv_1,III,ht,1,44.35
Triticum aestivum,cv_1,III,ht,1,49.97
Triticum aestivum,cv_1,III,ht,1,31.24
Triticum aestivum,cv_1,III,ht,1,30.54
Triticum aestivum,cv_1,III,ht,1,45.26
Triticum aestivum,cv_1,III,ht,1,36.99
Triticum aestivum,cv_1,III,ht,1,33.81
Triticum aestivum,cv_1,III,ht,1,38.66
Triticum aestivum,cv_1,III,ht,1,28.46
Triticum aestivum,cv_1,III,ht,1,30.89
Triticum aestivum,cv_1,III,ht,1,46.13
Triticum aestivum,cv_1,III,ht,1,29.58
Triticum aestivum,cv_1,III,ht,1,36.77
Triticum aestivum,cv_1,III,ht,1,44.67
Triticum aestivum,cv_1,III,ht,1,25.41
Triticum aestivum,cv_1,III,ht,1,45.65
Triticum aestivum,cv_1,III,ht,1,44.91
Triticum aestivum,cv_1,III,ht,1,21.77
Triticum aestivum,cv_1,III,ht,1,45.86
Triticum aestivum,cv_1,III,ht,1,40.41
Triticum aestivum,cv_1,III,ht,1,44.47
Triticum aestivum,cv_1,III,ht,1,52.78
Triticum aestivum,cv_1,III,ht,1,30.19
Triticum aestivum,cv_1,III,ht,1,38.01
Triticum aestivum,cv_1,III,ht,1,44.53
Triticum aestivum,cv_1,III,ht,1,45.35
Triticum aestivum,cv_1,III,ht,1,47.14
Triticum aestivum,cv_1,III,ht,1,46.54
Triticum aestivum,cv_1,III,ht,1,48.88
Triticum aestivum,cv_1,III,ht,1,44.38
Triticum aestivum,cv_1,III,ht,1,30.03
Triticum aestivum,cv_1,III,ht,1,52.57
Triticum aestivum,cv_1,III,ht,1,27.88
Triticum aestivum,cv_1,III,ht,1,33.54
Triticum aestivum,cv_1,III,ht,1,33.78
Triticum aestivum,cv_1,III,ht,1,49.25
Triticum aestivum,cv_1,III,ht,1,28.83
Triticum aestivum,cv_1,III,ht,1,32.22
Triticum aestivum,cv_1,III,ht,1,42.21
Triticum aestivum,cv_1,III,ht,1,41.57
Triticum aestivum,cv_1,III,ht,1,40.27
Triticum aestivum,cv_1,III,ht,1,49.94
Triticum aestivum,cv_1,III,ht,1,40.33
Triticum aestivum,cv_1,III,ht,1,46.1
Triticum aestivum,cv_1,III,ht,1,32.33
Triticum aestivum,cv_1,III,ht,1,41.83
Triticum aestivum,cv_1,III,ht,1,28.99
Triticum aestivum,cv_1,III,ht,1,45.86
Triticum aestivum,cv_1,III,ht,1,45.23
Triticum aestivum,cv_1,III,ht,1,47.11
Triticum aestivum,cv_1,III,ht,1,39.52
Triticum aestivum,cv_1,III,ht,1,40.64
Triticum aestivum,cv_1,III,ht,1,44.17
Triticum aestivum,cv_1,III,ht,1,32.77
Triticum aestivum,cv_1,III,ht,1,34.03
Triticum aestivum,cv_1,III,ht,1,51.74
Triticum aestivum,cv_1,III,ht,1,38.58
Triticum aestivum,cv_1,III,ht,1,15.18
Triticum aestivum,cv_1,III,ht,1,32.63
Triticum aestivum,cv_1,III,ht,1,39.15
Triticum aestivum,cv_1,III,ht,1,40.67
Triticum aestivum,cv_1,III,ht,1,42.27
Triticum aestivum,cv_1,III,ht,1,42.01
Triticum aestivum,cv_1,III,ht,1,41.95
Triticum aestivum,cv_1,III,ht,1,48.31
Triticum aestivum,cv_1,III,ht,1,47.41
Triticum aestivum,cv_1,III,ht,1,32.96
Triticum aestivum,cv_1,III,ht,1,31.08
Triticum aestivum,cv_1,III,ht,1,46.48
Triticum aestivum,cv_1,III,ht,1,36.48
Triticum aestivum,cv_1,III,ht,1,24.66
Triticum aestivum,cv_1,III,ht,1,29.71
Triticum aestivum,cv_1,III,ht,1,40.96
Triticum aestivum,cv_1,III,ht,1,28.62
Triticum aestivum,cv_1,III,ht,1,51.34
Triticum aestivum,cv_1,III,ht,1,33.4
Triticum aestivum,cv_1,III,ht,1,51.1
Triticum aestivum,cv_1,III,ht,1,37.27
Triticum aestivum,cv_1,III,ht,1,56.47
Triticum aestivum,cv_1,III,ht,1,40.36
Triticum aestivum,cv_1,III,ht,1,44.7
Triticum aestivum,cv_1,III,ht,1,36.18
Triticum aestivum,cv_1,III,ht,1,32.79
Triticum aestivum,cv_1,III,ht,1,31.59
Triticum aestivum,cv_1,III,ht,1,44.94
Triticum aestivum,cv_1,III,ht,1,34.92
Triticum aestivum,cv_1,III,ht,1,47.02
Triticum aestivum,cv_1,III,ht,1,43
Triticum aestivum,cv_1,III,ht,1,47.35
Triticum aestivum,cv_1,III,ht,1,39.15
Triticum aestivum,cv_1,III,ht,1,46.3
Triticum aestivum,cv_1,III,ht,1,43.82
Triticum aestivum,cv_1,III,ht,1,38.18
Triticum aestivum,cv_1,III,ht,1,18.13
Triticum aestivum,cv_1,III,ht,1,35.5
Triticum aestivum,cv_1,III,ht,1,26.02
Triticum aestivum,cv_1,III,ht,1,30.11
Triticum aestivum,cv_1,III,ht,1,30.06
Triticum aestivum,cv_1,III,ht,1,31.68
Triticum aestivum,cv_1,III,ht,1,35.48
Triticum aestivum,cv_1,III,ht,1,34.64
Triticum aestivum,cv_1,III,ht,1,36.91
Triticum aestivum,cv_1,III,ht,1,39.92
Triticum aestivum,cv_1,III,ht,1,52.29
Triticum aestivum,cv_1,III,ht,1,34.95
Triticum aestivum,cv_1,III,ht,1,40.27
Triticum aestivum,cv_1,III,ht,1,42.82
Triticum aestivum,cv_1,III,ht,1,37.9
Triticum aestivum,cv_1,III,ht,1,23.75
Triticum aestivum,cv_1,III,ht,1,39.61
Triticum aestivum,cv_1,III,ht,1,37.87
Triticum aestivum,cv_1,III,ht,1,31.98
Triticum aestivum,cv_1,III,ht,1,30.81
Triticum aestivum,cv_1,III,ht,1,17.84
Triticum aestivum,cv_1,III,ht,1,36.01
Triticum aestivum,cv_1,III,ht,1,39.18
Triticum aestivum,cv_1,III,ht,1,46.6
Triticum aestivum,cv_1,III,ht,1,31.27
Triticum aestivum,cv_1,III,ht,1,33.76
Triticum aestivum,cv_1,III,ht,1,35.25
Triticum aestivum,cv_1,III,ht,1,50.88
Triticum aestivum,cv_1,III,ht,1,38.18
Triticum aestivum,cv_1,III,ht,1,31.92
Triticum aestivum,cv_1,III,ht,1,50.61
Triticum aestivum,cv_1,III,ht,1,39.87
Triticum aestivum,cv_1,III,ht,1,31.65
Triticum aestivum,cv_1,III,ht,1,50.61
Triticum aestivum,cv_1,III,ht,1,35.62
Triticum aestivum,cv_1,III,ht,1,38.04
Triticum aestivum,cv_1,III,ht,1,27.41
Triticum aestivum,cv_1,III,ht,1,26.57
Triticum aestivum,cv_1,III,ht,1,33.87
Triticum aestivum,cv_1,III,ht,1,47.14
Triticum aestivum,cv_1,III,ht,1,34.48
Triticum aestivum,cv_1,III,ht,1,27.25
Triticum aestivum,cv_1,III,ht,1,34.28
Triticum aestivum,cv_1,III,ht,1,24.18
Triticum aestivum,cv_1,III,ht,1,35.73
Triticum aestivum,cv_1,III,ht,1,36.4
Triticum aestivum,cv_1,III,ht,1,44.61
Triticum aestivum,cv_1,III,ht,1,35.59
Triticum aestivum,cv_1,III,ht,1,48.28
Triticum aestivum,cv_1,III,ht,1,35.34
Triticum aestivum,cv_1,III,ht,1,42.65
Triticum aestivum,cv_1,III,ht,1,35.45
Triticum aestivum,cv_1,III,ht,1,37.61
Triticum aestivum,cv_1,III,ht,1,41.48
Triticum aestivum,cv_1,III,ht,1,36.85
Triticum aestivum,cv_1,III,ht,1,44.67
Triticum aestivum,cv_1,III,ht,1,33.4
Triticum aestivum,cv_1,III,ht,1,41.95
Triticum aestivum,cv_1,III,ht,1,51.07
Triticum aestivum,cv_1,III,ht,1,44.08
Triticum aestivum,cv_1,III,ht,1,43.61
Triticum aestivum,cv_1,III,ht,1,25.82
Triticum aestivum,cv_1,III,ht,1,36.63
Triticum aestivum,cv_1,III,ht,1,45.86
Triticum aestivum,cv_1,III,ht,1,46.1
Triticum aestivum,cv_1,III,ht,1,34.2
Triticum aestivum,cv_1,III,ht,1,40.24
Triticum aestivum,cv_1,III,ht,1,18.1
Triticum aestivum,cv_1,III,ht,1,49.43
Triticum aestivum,cv_1,III,ht,1,27.85
Triticum aestivum,cv_1,III,ht,1,24.76
Triticum aestivum,cv_1,III,ht,1,38.44
Triticum aestivum,cv_1,III,ht,1,51.31
Triticum aestivum,cv_1,III,ht,1,52.54
Triticum aestivum,cv_1,III,ht,1,52.97
Triticum aestivum,cv_1,III,ht,1,44.82
Triticum aestivum,cv_1,III,ht,1,42.71
Triticum aestivum,cv_1,III,ht,1,28.33
Triticum aestivum,cv_1,III,ht,1,53.62
Triticum aestivum,cv_1,III,ht,1,33.62
Triticum aestivum,cv_1,III,ht,1,32.66
Triticum aestivum,cv_1,III,ht,1,32.74
Triticum aestivum,cv_1,III,control,0,51.28
Triticum aestivum,cv_1,III,control,0,54.98
Triticum aestivum,cv_1,III,control,0,57.63
Triticum aestivum,cv_1,III,control,0,54.54
Triticum aestivum,cv_1,III,control,0,63.61
Triticum aestivum,cv_1,III,control,0,41.83
Triticum aestivum,cv_1,III,control,0,58.99
Triticum aestivum,cv_1,III,control,0,48.31
Triticum aestivum,cv_1,III,control,0,60.06
Triticum aestivum,cv_1,III,control,0,44.38
Triticum aestivum,cv_1,III,control,0,49.25
Triticum aestivum,cv_1,III,control,0,54.36
Triticum aestivum,cv_1,III,control,0,54.05
Triticum aestivum,cv_1,III,control,0,55.54
Triticum aestivum,cv_1,III,control,0,38.24
Triticum aestivum,cv_1,III,control,0,44.58
Triticum aestivum,cv_1,III,control,0,41.57
Triticum aestivum,cv_1,III,control,0,48.1
Triticum aestivum,cv_1,III,control,0,43.23
Triticum aestivum,cv_1,III,control,0,23.47
Triticum aestivum,cv_1,III,control,0,56.82
Triticum aestivum,cv_1,III,control,0,53.49
Triticum aestivum,cv_1,III,control,0,23.49
Triticum aestivum,cv_1,III,control,0,43.26
Triticum aestivum,cv_1,III,control,0,58.01
Triticum aestivum,cv_1,III,control,0,54.42
Triticum aestivum,cv_1,III,control,0,38.15
Triticum aestivum,cv_1,III,control,0,40.47
Triticum aestivum,cv_1,III,control,0,41.14
Triticum aestivum,cv_1,III,control,0,48.64
Triticum aestivum,cv_1,III,control,0,57.95
Triticum aestivum,cv_1,III,control,0,23.87
Triticum aestivum,cv_1,III,control,0,50.37
Triticum aestivum,cv_1,III,control,0,57.88
Triticum aestivum,cv_1,III,control,0,41.19
Triticum aestivum,cv_1,III,control,0,49.4
Triticum aestivum,cv_1,III,control,0,42.06
Triticum aestivum,cv_1,III,control,0,42.24
Triticum aestivum,cv_1,III,control,0,38.41
Triticum aestivum,cv_1,III,control,0,36.57
Triticum aestivum,cv_1,III,control,0,44.38
Triticum aestivum,cv_1,III,control,0,53.68
Triticum aestivum,cv_1,III,control,0,57.95
Triticum aestivum,cv_1,III,control,0,59.24
Triticum aestivum,cv_1,III,control,0,38.24
Triticum aestivum,cv_1,III,control,0,48.46
Triticum aestivum,cv_1,III,control,0,49.79
Triticum aestivum,cv_1,III,control,0,43.2
Triticum aestivum,cv_1,III,control,0,48.7
Triticum aestivum,cv_1,III,control,0,48.19
Triticum aestivum,cv_1,III,control,0,43.73
Triticum aestivum,cv_1,III,control,0,55.16
Triticum aestivum,cv_1,III,control,0,52.63
Triticum aestivum,cv_1,III,control,0,45.65
Triticum aestivum,cv_1,III,control,0,41.74
Triticum aestivum,cv_1,III,control,0,30.65
Triticum aestivum,cv_1,III,control,0,57.54
Triticum aestivum,cv_1,III,control,0,50.61
Triticum aestivum,cv_1,III,control,0,41.83
Triticum aestivum,cv_1,III,control,0,41.66
Triticum aestivum,cv_1,III,control,0,34.81
Triticum aestivum,cv_1,III,control,0,47.65
Triticum aestivum,cv_1,III,control,0,59.78
Triticum aestivum,cv_1,III,control,0,67.54
Triticum aestivum,cv_1,III,control,0,50.52
Triticum aestivum,cv_1,III,control,0,50.61
Triticum aestivum,cv_1,III,control,0,55.1
Triticum aestivum,cv_1,III,control,0,38.18
Triticum aestivum,cv_1,III,control,0,50.61
Triticum aestivum,cv_1,III,control,0,47.2
Triticum aestivum,cv_1,III,control,0,54.3
Triticum aestivum,cv_1,III,control,0,39.26
Triticum aestivum,cv_1,III,control,0,51.13
Triticum aestivum,cv_1,III,control,0,36.37
Triticum aestivum,cv_1,III,control,0,62.87
Triticum aestivum,cv_1,III,control,0,43
Triticum aestivum,cv_1,III,control,0,51.34
Triticum aestivum,cv_1,III,control,0,45.26
Triticum aestivum,cv_1,III,control,0,45.35
Triticum aestivum,cv_1,III,control,0,44.58
Triticum aestivum,cv_1,III,control,0,39.06
Triticum aestivum,cv_1,III,control,0,40.99
Triticum aestivum,cv_1,III,control,0,57.22
Triticum aestivum,cv_1,III,control,0,32.85
Triticum aestivum,cv_1,III,control,0,49.73
Triticum aestivum,cv_1,III,control,0,48.85
Triticum aestivum,cv_1,III,control,0,52.54
Triticum aestivum,cv_1,III,control,0,29.47
Triticum aestivum,cv_1,III,control,0,42.38
Triticum aestivum,cv_1,III,control,0,15.02
Triticum aestivum,cv_1,III,control,0,46.24
Triticum aestivum,cv_1,III,control,0,38.12
Triticum aestivum,cv_1,III,control,0,45.29
Triticum aestivum,cv_1,III,control,0,28.91
Triticum aestivum,cv_1,III,control,0,55.63
Triticum aestivum,cv_1,III,control,0,34.92
Triticum aestivum,cv_1,III,control,0,46.18
Triticum aestivum,cv_1,III,control,0,55.94
Triticum aestivum,cv_1,III,control,0,12.37
Triticum aestivum,cv_1,III,control,0,45.68
Triticum aestivum,cv_1,III,control,0,41.25
Triticum aestivum,cv_1,III,control,0,48.46
Triticum aestivum,cv_1,III,control,0,51.65
Triticum aestivum,cv_1,III,control,0,51.92
Triticum aestivum,cv_1,III,control,0,46.21
Triticum aestivum,cv_1,III,control,0,59.02
Triticum aestivum,cv_1,III,control,0,38.18
Triticum aestivum,cv_1,III,control,0,52.05
Triticum aestivum,cv_1,III,control,0,34.5
Triticum aestivum,cv_1,III,control,0,47.8
Triticum aestivum,cv_1,III,control,0,50.15
Triticum aestivum,cv_1,III,control,0,41.69
Triticum aestivum,cv_1,III,control,0,38.84
Triticum aestivum,cv_1,III,control,0,39.01
Triticum aestivum,cv_1,III,control,0,47.08
Triticum aestivum,cv_1,III,control,0,36.51
Triticum aestivum,cv_1,III,control,0,44.32
Triticum aestivum,cv_1,III,control,0,36.06
