Genotype,Nitrogen_Level,Replicate,Yield
CV3,50,213,3.00
CV3,50,214,2.82
CV3,50,215,3.20
CV3,50,216,3.17
CV3,50,217,2.97
CV3,50,218,2.90
CV3,50,219,2.88
CV3,50,220,2.94
CV3,50,221,2.72
CV3,50,222,2.81
CV3,50,223,3.17
CV3,50,224,3.06
CV3,50,225,3.33
CV3,50,226,2.94
CV3,50,227,2.93
CV3,50,228,2.92
CV3,50,229,2.94
CV3,50,230,2.87
CV3,50,231,3.05
CV3,50,232,3.01
CV3,50,233,2.90
CV3,50,234,3.25
CV3,50,235,3.38
CV3,50,236,3.23
CV3,50,237,3.11
CV3,50,238,3.15
CV3,50,239,3.37
CV3,50,240,3.15
CV3,50,241,2.88
CV3,50,242,3.08
CV3,50,243,3.13
CV3,50,244,2.80
CV3,50,245,2.94
CV3,50,246,3.22
CV3,50,247,2.64
CV3,50,248,2.75
CV3,50,249,2.96
CV3,50,250,3.07
CV3,50,251,2.73
CV3,50,252,2.97
CV3,50,253,3.23
CV3,50,254,3.01
CV3,50,255,3.19
CV3,50,256,2.88
CV3,50,257,2.84
CV3,50,258,3.17
CV3,50,259,3.07
CV3,50,260,2.76
CV3,50,261,2.84
CV3,50,262,3.31
CV3,50,263,2.82
CV3,50,264,3.19
CV3,50,265,2.90
CV3,50,266,3.00
CV3,50,267,3.06
CV3,50,268,2.58
CV3,50,269,2.71
CV3,50,270,3.02
CV3,50,271,2.86
CV3,50,272,3.20
CV3,50,273,2.68
CV3,50,274,3.11
CV3,50,275,2.72
CV3,50,276,2.93
CV3,50,277,2.79
CV3,50,278,3.38
CV3,50,279,2.73
CV3,50,280,2.98
CV3,50,281,2.65
CV3,50,282,3.32
CV3,50,283,3.08
CV3,50,284,3.03
CV3,50,285,3.29
CV3,50,286,3.03
CV3,50,287,3.04
CV3,50,288,3.03
CV3,50,289,3.11
CV3,50,290,2.90
CV3,50,291,2.96
CV3,50,292,3.16
CV3,50,293,3.06
CV3,50,294,2.98
CV3,50,295,2.72
CV3,50,296,3.30
CV3,50,297,2.87
CV3,50,298,3.20
CV3,50,299,3.04
CV3,50,300,2.74
CV3,50,301,3.25
CV3,50,302,3.05
CV3,50,303,3.27
CV3,50,304,2.96
CV3,50,305,3.14
CV3,50,306,2.65
CV3,50,307,2.90
CV3,50,308,2.75
CV3,50,309,2.93
CV3,50,310,3.09
CV3,50,311,2.88
CV3,50,312,3.17
CV3,50,313,2.83
CV3,50,314,3.18
CV3,50,315,3.26
CV3,50,316,3.20
CV3,50,317,2.93
CV3,50,318,2.57
CV3,50,319,3.12
CV3,50,320,2.97
CV3,50,321,2.80
CV3,50,322,2.89
CV3,50,323,3.29
CV3,50,324,2.77
CV3,50,325,3.09
CV3,50,326,3.04
CV3,50,327,2.93
CV3,50,328,3.13
CV3,50,329,3.33
CV3,50,330,2.94
CV3,50,331,2.95
CV3,50,332,3.12
CV3,50,333,3.18
CV3,50,334,2.97
CV3,50,335,2.94
CV3,50,336,2.56
CV3,50,337,2.84
CV3,50,338,2.77
CV3,50,339,3.14
CV3,50,340,2.95
CV3,50,341,2.94
CV3,50,342,3.00
CV3,50,343,2.83
CV3,50,344,3.31
CV3,50,345,3.26
CV3,50,346,3.32
CV3,50,347,3.14
CV3,50,348,2.99
CV3,50,349,3.32
CV3,50,350,2.86
CV3,50,351,2.83
CV3,50,352,2.88
CV3,50,353,3.10
CV3,50,354,2.85
CV3,50,355,2.97
CV3,50,356,2.68
CV3,50,357,3.10
CV3,50,358,2.70
CV3,50,359,2.81
CV3,50,360,3.24
CV3,50,361,3.24
CV3,50,362,3.07
CV3,50,363,3.06
CV3,50,364,2.89
CV3,50,365,2.85
CV3,50,366,2.93
CV3,50,367,2.70
CV3,50,368,3.05
CV3,50,369,3.01
CV3,50,370,2.81
CV3,50,371,3.31
CV3,50,372,3.12
CV3,50,373,3.14
CV3,50,374,2.90
CV3,50,375,3.00
CV3,50,376,3.13
CV3,50,377,3.03
CV3,50,378,3.32
CV3,50,379,2.96
CV3,50,380,2.90
CV3,50,381,3.13
CV3,50,382,2.75
CV3,50,383,3.18
CV3,50,384,2.74
CV3,50,385,3.13
CV3,50,386,2.87
CV3,50,387,3.10
CV3,50,388,3.18
CV3,50,389,3.03
CV3,50,390,2.76
CV3,50,391,2.82
CV3,50,392,2.85
CV3,50,393,2.62
CV3,50,394,3.23
CV3,50,395,3.02
CV3,50,396,2.77
CV3,50,397,3.29
CV3,50,398,2.86
CV3,50,399,3.05
CV3,50,400,2.83
CV3,50,401,2.60
CV3,50,402,2.73
CV3,50,403,2.91
CV3,50,404,3.18
CV3,50,405,3.07
CV3,50,406,3.03
CV3,50,407,2.60
CV3,50,408,3.25
CV3,50,409,3.04
CV3,50,410,2.98
CV3,50,411,3.23
CV3,50,412,3.25
CV3,50,413,3.23
CV3,50,414,2.95
CV3,50,415,2.80
CV3,50,416,3.20
CV3,50,417,2.73
CV3,50,418,3.39
CV3,50,419,3.01
CV3,50,420,2.79
CV3,50,421,2.75
CV3,50,422,2.74
CV3,50,423,3.03
CV3,50,424,3.00
CV3,50,425,2.75
CV3,50,426,2.93
CV3,50,427,2.73
CV3,50,428,3.12
CV3,50,429,2.99
CV3,50,430,2.92
CV3,50,431,2.74
CV3,50,432,2.94
CV3,50,433,2.92
CV3,50,434,3.06
CV3,50,435,3.03
CV3,50,436,3.16
CV3,50,437,2.90
CV3,50,438,2.63
CV3,50,439,3.20
CV3,50,440,2.81
CV3,50,441,2.78
CV3,50,442,2.99
CV3,50,443,3.06
CV3,50,444,2.89
CV3,50,445,2.89
CV3,50,446,2.92
CV3,50,447,3.28
CV3,50,448,3.00
CV3,50,449,2.81
CV3,50,450,2.81
CV3,50,451,2.95
CV3,50,452,3.05
CV3,50,453,3.10
CV3,50,454,3.02
CV3,50,455,2.83
CV3,50,456,2.92
CV3,50,457,3.15
CV3,50,458,2.77
CV3,50,459,2.91
CV3,50,460,3.12
CV3,50,461,3.18
CV3,50,462,2.96
CV3,50,463,2.92
CV3,50,464,2.74
CV3,50,465,3.11
CV3,50,466,3.26
CV3,50,467,3.51
CV3,50,468,3.08
CV3,50,469,2.99
CV3,50,470,2.82
CV3,50,471,2.62
CV3,50,472,3.04
CV3,50,473,3.47
CV3,50,474,3.25
CV3,50,475,3.22
CV3,50,476,3.05
CV3,50,477,3.07
CV3,50,478,2.52
CV3,50,479,3.15
CV3,50,480,2.88
CV3,50,481,2.86
CV3,50,482,2.94
CV3,50,483,2.93
CV3,50,484,2.86
CV3,50,485,3.00
CV3,50,486,2.89
CV3,50,487,3.02
CV3,50,488,2.70
CV3,50,489,2.96
CV3,50,490,2.78
CV3,50,491,2.87
CV3,50,492,3.03
CV3,50,493,2.68
CV3,50,494,2.84
CV3,50,495,3.11
CV3,50,496,2.72
CV3,50,497,3.36
CV3,50,498,3.24
CV3,50,499,2.90
CV3,50,500,2.84
CV3,100,1,2.94
CV3,100,2,3.40
CV3,100,3,2.96
CV3,100,4,3.15
CV3,100,5,3.14
CV3,100,6,2.76
CV3,100,7,2.63
CV3,100,8,3.16
CV3,100,9,2.78
CV3,100,10,2.67
CV3,100,11,3.21
CV3,100,12,2.80
CV3,100,13,2.85
CV3,100,14,3.39
CV3,100,15,2.67
CV3,100,16,2.75
CV3,100,17,2.91
CV3,100,18,2.95
CV3,100,19,2.82
CV3,100,20,2.77
CV3,100,21,3.30
CV3,100,22,3.05
CV3,100,23,3.12
CV3,100,24,2.97
CV3,100,25,3.06
CV3,100,26,3.19
CV3,100,27,2.80
CV3,100,28,3.05
CV3,100,29,3.14
CV3,100,30,3.31
CV3,100,31,3.39
CV3,100,32,3.01
CV3,100,33,3.23
CV3,100,34,2.47
CV3,100,35,3.31
CV3,100,36,2.85
CV3,100,37,2.95
CV3,100,38,3.09
CV3,100,39,2.97
CV3,100,40,3.04
CV3,100,41,3.32
CV3,100,42,2.92
CV3,100,43,2.78
CV3,100,44,3.36
CV3,100,45,3.11
CV3,100,46,3.38
CV3,100,47,3.17
CV3,100,48,2.74
CV3,100,49,3.13
CV3,100,50,2.80
CV3,100,51,3.00
CV3,100,52,2.98
CV3,100,53,2.68
CV3,100,54,2.84
CV3,100,55,3.44
CV3,100,56,3.05
CV3,100,57,2.96
CV3,100,58,3.36
CV3,100,59,2.92
CV3,100,60,2.98
CV3,100,61,3.20
CV3,100,62,2.92
CV3,100,63,2.85
CV3,100,64,2.55
CV3,100,65,2.81
CV3,100,66,2.81
CV3,100,67,3.03
CV3,100,68,2.88
CV3,100,69,3.43
CV3,100,70,2.79
CV3,100,71,3.28
CV3,100,72,3.04
CV3,100,73,3.16
CV3,100,74,3.15
CV3,100,75,2.56
CV3,100,76,3.00
CV3,100,77,2.95
CV3,100,78,2.77
CV3,100,79,3.09
CV3,100,80,3.34
CV3,100,81,2.47
CV3,100,82,2.89
CV3,100,83,2.75
CV3,100,84,3.01
CV3,100,85,2.93
CV3,100,86,2.88
CV3,100,87,3.14
CV3,100,88,3.33
CV3,100,89,3.53
CV3,100,90,2.85
CV3,100,91,2.64
CV3,100,92,3.11
CV3,100,93,3.32
CV3,100,94,3.16
CV3,100,95,3.32
CV3,100,96,2.95
CV3,100,97,2.88
CV3,100,98,3.02
CV3,100,99,2.93
CV3,100,100,3.13
CV3,100,101,3.19
CV3,100,102,3.21
CV3,100,103,3.10
CV3,100,104,3.05
CV3,100,105,3.16
CV3,100,106,2.61
CV3,100,107,3.04
CV3,100,108,3.01
CV3,100,109,3.04
CV3,100,110,2.98
CV3,100,111,3.09
CV3,100,112,2.89
CV3,100,113,3.23
CV3,100,114,3.09
CV3,100,115,3.03
CV3,100,116,2.86
CV3,100,117,3.16
CV3,100,118,3.04
CV3,100,119,2.85
CV3,100,120,2.99
CV3,100,121,3.13
CV3,100,122,3.11
CV3,100,123,3.10
CV3,100,124,3.02
CV3,100,125,3.21
CV3,100,126,3.25
CV3,100,127,3.15
CV3,100,128,2.88
CV3,100,129,2.79
CV3,100,130,2.89
CV3,100,131,3.39
CV3,100,132,3.06
CV3,100,133,3.43
CV3,100,134,2.98
CV3,100,135,2.95
CV3,100,136,2.99
CV3,100,137,2.98
CV3,100,138,2.85
CV3,100,139,2.77
CV3,100,140,3.10
CV3,100,141,3.21
CV3,100,142,3.49
CV3,100,143,2.91
CV3,100,144,2.93
CV3,100,145,2.85
CV3,100,146,3.23
CV3,100,147,3.16
CV3,100,148,2.82
CV3,100,149,2.82
CV3,100,150,3.19
CV3,100,151,3.08
CV3,100,152,3.15
CV3,100,153,2.82
CV3,100,154,2.62
CV3,100,155,2.83
CV3,100,156,3.14
CV3,100,157,3.42
CV3,100,158,2.91
CV3,100,159,3.46
CV3,100,160,3.17
CV3,100,161,2.72
CV3,100,162,3.04
CV3,100,163,3.17
CV3,100,164,2.51
CV3,100,165,3.13
CV3,100,166,3.23
CV3,100,167,3.08
CV3,100,168,2.99
CV3,100,169,2.97
CV3,100,170,2.95
CV3,100,171,2.76
CV3,100,172,2.86
CV3,100,173,2.92
CV3,100,174,3.02
CV3,100,175,2.89
CV3,100,176,2.83
CV3,100,177,3.15
CV3,100,178,3.07
CV3,100,179,2.89
CV3,100,180,3.10
CV3,100,181,2.91
CV3,100,182,3.01
CV3,100,183,3.20
CV3,100,184,2.88
CV3,100,185,2.77
CV3,100,186,2.97
CV3,100,187,2.73
CV3,100,188,2.94
CV3,100,189,2.94
CV3,100,190,2.51
CV3,100,191,3.11
CV3,100,192,2.96
CV3,100,193,3.24
CV3,100,194,3.04
CV3,100,195,3.15
CV3,100,196,3.24
CV3,100,197,2.97
CV3,100,198,3.00
CV3,100,199,2.69
CV3,100,200,3.25
CV3,100,201,2.97
CV3,100,202,2.80
CV3,100,203,3.15
CV3,100,204,2.56
CV3,100,205,2.91
CV3,100,206,3.18
CV3,100,207,2.91
CV3,100,208,2.86
CV3,100,209,2.92
CV3,100,210,2.60
CV3,100,211,3.14
CV3,100,212,2.98
CV3,100,213,2.95
CV3,100,214,2.95
CV3,100,215,3.00
CV3,100,216,3.13
CV3,100,217,2.99
CV3,100,218,2.73
CV3,100,219,3.12
CV3,100,220,3.10
CV3,100,221,3.04
CV3,100,222,3.22
CV3,100,223,3.01
CV3,100,224,3.22
CV3,100,225,3.28
CV3,100,226,3.12
CV3,100,227,2.85
CV3,100,228,2.97
CV3,100,229,3.25
CV3,100,230,2.70
CV3,100,231,2.92
CV3,100,232,2.93
CV3,100,233,2.83
CV3,100,234,3.17
CV3,100,235,3.08
CV3,100,236,2.86
CV3,100,237,3.12
CV3,100,238,2.97
CV3,100,239,2.82
CV3,100,240,2.86
CV3,100,241,3.09
CV3,100,242,3.19
CV3,100,243,2.90
CV3,100,244,3.11
CV3,100,245,3.32
CV3,100,246,2.75
CV3,100,247,3.07
CV3,100,248,3.17
CV3,100,249,2.98
CV3,100,250,3.25
CV3,100,251,3.44
CV3,100,252,3.07
CV3,100,253,2.95
CV3,100,254,3.20
CV3,100,255,3.17
CV3,100,256,2.50
CV3,100,257,3.00
CV3,100,258,2.92
CV3,100,259,3.08
CV3,100,260,2.96
CV3,100,261,2.98
CV3,100,262,2.83
CV3,100,263,3.15
CV3,100,264,3.33
CV3,100,265,2.83
CV3,100,266,2.72
CV3,100,267,3.00
CV3,100,268,2.99
CV3,100,269,3.23
CV3,100,270,2.75
CV3,100,271,2.89
CV3,100,272,2.57
CV3,100,273,3.27
CV3,100,274,3.05
CV3,100,275,2.91
CV3,100,276,2.74
CV3,100,277,2.75
CV3,100,278,3.08
CV3,100,279,2.78
CV3,100,280,3.02
CV3,100,281,3.41
CV3,100,282,2.93
CV3,100,283,2.81
CV3,100,284,3.08
CV3,100,285,2.75
CV3,100,286,3.34
CV3,100,287,3.28
CV3,100,288,2.97
CV3,100,289,2.82
CV3,100,290,2.91
CV3,100,291,2.94
CV3,100,292,3.08
CV3,100,293,3.21
CV3,100,294,2.79
CV3,100,295,3.20
CV3,100,296,3.12
CV3,100,297,2.90
CV3,100,298,2.78
CV3,100,299,3.02
CV3,100,300,2.79
CV3,100,301,3.20
CV3,100,302,2.78
CV3,100,303,3.11
CV3,100,304,2.98
CV3,100,305,2.89
CV3,100,306,2.98
CV3,100,307,3.22
CV3,100,308,2.76
CV3,100,309,2.92
CV3,100,310,2.85
CV3,100,311,2.99
CV3,100,312,2.86
CV3,100,313,2.65
CV3,100,314,2.79
CV3,100,315,3.33
CV3,100,316,3.05
CV3,100,317,3.04
CV3,100,318,2.94
CV3,100,319,2.99
CV3,100,320,2.91
CV3,100,321,3.11
CV3,100,322,3.02
CV3,100,323,2.77
CV3,100,324,3.05
CV3,100,325,2.51
CV3,100,326,3.08
CV3,100,327,2.72
CV3,100,328,2.98
CV3,100,329,2.76
CV3,100,330,3.00
CV3,100,331,3.12
CV3,100,332,3.30
CV3,100,333,2.69
CV3,100,334,3.20
CV3,100,335,3.03
CV3,100,336,2.91
CV3,100,337,3.15
CV3,100,338,2.95
CV3,100,339,3.14
CV3,100,340,2.80
CV3,100,341,2.87
CV3,100,342,3.19
CV3,100,343,3.30
CV3,100,344,2.99
CV3,100,345,2.44
CV3,100,346,2.96
CV3,100,347,3.01
CV3,100,348,2.95
CV3,100,349,3.07
CV3,100,350,2.90
CV3,100,351,3.17
CV3,100,352,2.77
CV3,100,353,3.25
CV3,100,354,3.31
CV3,100,355,2.82
CV3,100,356,2.82
CV3,100,357,3.08
CV3,100,358,2.76
CV3,100,359,2.90
CV3,100,360,3.22
CV3,100,361,3.15
CV3,100,362,3.40
CV3,100,363,3.03
CV3,100,364,2.88
CV3,100,365,3.01
CV3,100,366,2.97
CV3,100,367,2.97
CV3,100,368,3.00
CV3,100,369,2.81
CV3,100,370,3.06
CV3,100,371,2.72
CV3,100,372,2.86
CV3,100,373,2.98
CV3,100,374,2.55
CV3,100,375,3.15
CV3,100,376,2.59
CV3,100,377,3.13
CV3,100,378,2.74
CV3,100,379,2.92
CV3,100,380,3.10
CV3,100,381,3.44
CV3,100,382,3.02
CV3,100,383,2.60
CV3,100,384,3.19
CV3,100,385,2.95
CV3,100,386,3.01
CV3,100,387,3.11
CV3,100,388,2.55
CV3,100,389,3.00
CV3,100,390,2.92
CV3,100,391,3.24
CV3,100,392,3.15
CV3,100,393,2.67
CV3,100,394,3.25
CV3,100,395,3.09
CV3,100,396,2.69
CV3,100,397,3.01
CV3,100,398,3.21
CV3,100,399,2.76
CV3,100,400,3.28
CV3,100,401,2.70
CV3,100,402,2.84
CV3,100,403,2.81
CV3,100,404,3.28
CV3,100,405,2.90
CV3,100,406,2.77
CV3,100,407,3.09
CV3,100,408,3.13
CV3,100,409,3.13
CV3,100,410,2.95
CV3,100,411,3.05
CV3,100,412,2.87
CV3,100,413,3.33
CV3,100,414,3.23
CV3,100,415,3.22
CV3,100,416,3.16
CV3,100,417,3.10
CV3,100,418,2.75
CV3,100,419,3.13
CV3,100,420,3.02
CV3,100,421,3.25
CV3,100,422,3.16
CV3,100,423,3.11
CV3,100,424,2.66
CV3,100,425,2.98
CV3,100,426,2.89
CV3,100,427,3.05
CV3,100,428,2.92
CV3,100,429,2.94
CV3,100,430,3.09
CV3,100,431,2.91
CV3,100,432,3.02
CV3,100,433,2.70
CV3,100,434,2.83
CV3,100,435,3.13
CV3,100,436,2.75
CV3,100,437,3.25
CV3,100,438,3.19
CV3,100,439,2.95
CV3,100,440,3.60
CV3,100,441,3.25
CV3,100,442,2.81
CV3,100,443,3.15
CV3,100,444,3.01
CV3,100,445,2.84
CV3,100,446,2.79
CV3,100,447,3.20
CV3,100,448,2.88
CV3,100,449,2.98
CV3,100,450,2.82
CV3,100,451,2.85
CV3,100,452,2.97
CV3,100,453,3.08
CV3,100,454,2.48
CV3,100,455,3.00
CV3,100,456,2.85
CV3,100,457,3.28
CV3,100,458,3.59
CV3,100,459,2.93
CV3,100,460,2.66
CV3,100,461,3.02
CV3,100,462,2.96
CV3,100,463,3.39
CV3,100,464,3.33
CV3,100,465,3.17
CV3,100,466,2.88
CV3,100,467,3.14
CV3,100,468,3.05
CV3,100,469,3.05
CV3,100,470,2.69
CV3,100,471,3.21
CV3,100,472,3.02
CV3,100,473,2.98
CV3,100,474,2.88
CV3,100,475,2.84
CV3,100,476,3.06
CV3,100,477,2.65
CV3,100,478,3.16
CV3,100,479,2.79
CV3,100,480,2.59
CV3,100,481,3.36
CV3,100,482,2.83
CV3,100,483,2.86
CV3,100,484,3.23
CV3,100,485,3.37
CV3,100,486,2.69
CV3,100,487,2.81
CV3,100,488,2.82
CV3,100,489,3.19
CV3,100,490,3.33
CV3,100,491,2.78
CV3,100,492,3.28
CV3,100,493,2.86
CV3,100,494,3.07
CV3,100,495,2.75
CV3,100,496,2.98
CV3,100,497,2.98
CV3,100,498,2.94
CV3,100,499,3.08
CV3,100,500,2.80
CV3,150,1,3.17
CV3,150,2,2.76
CV3,150,3,3.07
CV3,150,4,3.17
CV3,150,5,2.81
CV3,150,6,2.88
CV3,150,7,2.84
CV3,150,8,3.15
CV3,150,9,2.99
CV3,150,10,2.94
CV3,150,11,2.74
CV3,150,12,2.99
CV3,150,13,2.89
CV3,150,14,3.05
CV3,150,15,2.77
CV3,150,16,3.04
CV3,150,17,2.91
CV3,150,18,2.75
CV3,150,19,2.73
CV3,150,20,2.76
CV3,150,21,2.96
CV3,150,22,3.02
CV3,150,23,3.05
CV3,150,24,3.06
CV3,150,25,2.85
CV3,150,26,3.21
CV3,150,27,2.91
CV3,150,28,3.09
CV3,150,29,2.97
CV3,150,30,3.08
CV3,150,31,2.96
CV3,150,32,3.08
CV3,150,33,3.00
CV3,150,34,3.16
CV3,150,35,2.84
CV3,150,36,2.65
CV3,150,37,2.81
CV3,150,38,3.21
CV3,150,39,2.97
CV3,150,40,3.02
CV3,150,41,2.79
CV3,150,42,3.01
CV3,150,43,2.80
CV3,150,44,2.82
CV3,150,45,2.92
CV3,150,46,3.09
CV3,150,47,3.11
CV3,150,48,3.12
CV3,150,49,2.68
CV3,150,50,3.00
CV3,150,51,2.96
CV3,150,52,2.69
CV3,150,53,3.00
CV3,150,54,2.95
CV3,150,55,3.10
CV3,150,56,3.02
CV3,150,57,2.89
CV3,150,58,3.19
CV3,150,59,2.56
CV3,150,60,2.99
CV3,150,61,2.65
CV3,150,62,2.82
CV3,150,63,3.10
CV3,150,64,2.75
CV3,150,65,2.72
CV3,150,66,3.48
CV3,150,67,2.73
CV3,150,68,3.33
CV3,150,69,2.97
CV3,150,70,2.90
CV3,150,71,3.11
CV3,150,72,3.27
CV3,150,73,2.77
CV3,150,74,2.90
CV3,150,75,3.17
CV3,150,76,3.06
CV3,150,77,3.22
CV3,150,78,3.10
CV3,150,79,3.36
CV3,150,80,3.04
CV3,150,81,3.04
CV3,150,82,3.06
CV3,150,83,2.97
CV3,150,84,3.17
CV3,150,85,3.05
CV3,150,86,3.16
CV3,150,87,3.19
CV3,150,88,3.09
CV3,150,89,3.10
CV3,150,90,2.80
CV3,150,91,2.89
CV3,150,92,3.17
CV3,150,93,3.28
CV3,150,94,2.61
CV3,150,95,2.89
CV3,150,96,3.00
CV3,150,97,2.82
CV3,150,98,2.84
CV3,150,99,3.09
CV3,150,100,3.32
CV3,150,101,2.59
CV3,150,102,2.97
CV3,150,103,3.09
CV3,150,104,3.16
CV3,150,105,3.06
CV3,150,106,3.35
CV3,150,107,3.01
CV3,150,108,3.26
CV3,150,109,2.87
CV3,150,110,3.01
CV3,150,111,2.76
CV3,150,112,3.18
CV3,150,113,2.98
CV3,150,114,3.07
CV3,150,115,2.94
CV3,150,116,3.12
CV3,150,117,3.08
CV3,150,118,2.80
CV3,150,119,2.81
CV3,150,120,2.99
CV3,150,121,3.13
CV3,150,122,3.37
CV3,150,123,3.06
CV3,150,124,3.20
CV3,150,125,2.68
CV3,150,126,3.40
CV3,150,127,3.12
CV3,150,128,2.99
CV3,150,129,2.97
CV3,150,130,2.78
CV3,150,131,2.84
CV3,150,132,3.38
CV3,150,133,2.80
CV3,150,134,2.80
CV3,150,135,2.86
CV3,150,136,2.76
CV3,150,137,3.00
CV3,150,138,3.22
CV3,150,139,2.88
CV3,150,140,2.73
CV3,150,141,3.06
CV3,150,142,2.99
CV3,150,143,3.20
CV3,150,144,2.91
CV3,150,145,2.95
CV3,150,146,2.97
CV3,150,147,3.02
CV3,150,148,2.92
CV3,150,149,2.89
CV3,150,150,2.63
CV3,150,151,2.89
CV3,150,152,3.14
CV3,150,153,3.17
CV3,150,154,2.91
CV3,150,155,3.26
CV3,150,156,2.99
CV3,150,157,2.73
CV3,150,158,2.67
CV3,150,159,3.24
CV3,150,160,2.93
CV3,150,161,2.76
CV3,150,162,2.55
CV3,150,163,2.92
CV3,150,164,3.08
CV3,150,165,2.86
CV3,150,166,2.79
CV3,150,167,2.89
CV3,150,168,3.25
CV3,150,169,2.72
CV3,150,170,2.87
CV3,150,171,3.24
CV3,150,172,3.10
CV3,150,173,3.04
CV3,150,174,2.87
CV3,150,175,3.01
CV3,150,176,2.89
CV3,150,177,2.83
CV3,150,178,2.78
CV3,150,179,3.16
CV3,150,180,2.99
CV3,150,181,3.06
CV3,150,182,3.03
CV3,150,183,3.09
CV3,150,184,2.95
CV3,150,185,2.90
CV3,150,186,2.84
CV3,150,187,2.72
CV3,150,188,2.78
CV3,150,189,2.93
CV3,150,190,2.68
CV3,150,191,2.72
CV3,150,192,3.21
CV3,150,193,3.04
CV3,150,194,2.91
CV3,150,195,3.45
CV3,150,196,2.67
CV3,150,197,3.20
CV3,150,198,2.98
CV3,150,199,3.16
CV3,150,200,3.02
CV3,150,201,2.63
CV3,150,202,3.02
CV3,150,203,3.07
CV3,150,204,2.56
CV3,150,205,3.39
CV3,150,206,3.06
CV3,150,207,3.13
CV3,150,208,2.77
CV3,150,209,3.14
CV3,150,210,3.22
CV3,150,211,3.05
CV3,150,212,3.00
CV3,150,213,2.82
CV3,150,214,2.96
CV3,150,215,2.90
CV3,150,216,3.11
CV3,150,217,2.83
CV3,150,218,3.11
CV3,150,219,2.83
CV3,150,220,2.95
CV3,150,221,3.12
CV3,150,222,2.86
CV3,150,223,3.13
CV3,150,224,3.11
CV3,150,225,2.95
CV3,150,226,3.23
CV3,150,227,3.02
CV3,150,228,3.22
CV3,150,229,3.36
CV3,150,230,2.95
CV3,150,231,3.13
CV3,150,232,2.87
CV3,150,233,2.79
CV3,150,234,2.96
CV3,150,235,2.73
CV3,150,236,2.81
CV3,150,237,3.12
CV3,150,238,2.90
CV3,150,239,3.14
CV3,150,240,3.06
CV3,150,241,3.37
CV3,150,242,3.10
CV3,150,243,3.22
CV3,150,244,3.08
CV3,150,245,3.06
CV3,150,246,3.23
CV3,150,247,3.13
CV3,150,248,3.04
CV3,150,249,3.04
CV3,150,250,3.11
CV3,150,251,2.87
CV3,150,252,2.86
CV3,150,253,3.29
CV3,150,254,3.37
CV3,150,255,2.81
CV3,150,256,2.87
CV3,150,257,3.23
CV3,150,258,3.11
CV3,150,259,3.14
CV3,150,260,3.18
CV3,150,261,2.95
CV3,150,262,3.07
CV3,150,263,3.05
CV3,150,264,2.83
CV3,150,265,3.06
CV3,150,266,3.25
CV3,150,267,2.93
CV3,150,268,3.03
CV3,150,269,3.04
CV3,150,270,2.94
CV3,150,271,3.14
CV3,150,272,2.86
CV3,150,273,3.27
CV3,150,274,3.13
CV3,150,275,2.81
CV3,150,276,3.34
CV3,150,277,3.03
CV3,150,278,2.86
CV3,150,279,3.22
CV3,150,280,3.10
CV3,150,281,2.65
CV3,150,282,2.89
CV3,150,283,3.06
CV3,150,284,2.57
CV3,150,285,3.02
CV3,150,286,3.03
CV3,150,287,2.76
CV3,150,288,3.05
CV3,150,289,3.00
CV3,150,290,2.76
CV3,150,291,3.18
CV3,150,292,3.17
CV3,150,293,2.94
CV3,150,294,2.96
CV3,150,295,3.15
CV3,150,296,2.96
CV3,150,297,2.61
CV3,150,298,3.10
CV3,150,299,2.84
CV3,150,300,2.92
CV3,150,301,3.29
CV3,150,302,2.97
CV3,150,303,3.00
CV3,150,304,3.10
CV3,150,305,3.10
CV3,150,306,2.82
CV3,150,307,2.99
CV3,150,308,3.01
CV3,150,309,3.05
CV3,150,310,3.06
CV3,150,311,3.52
CV3,150,312,2.76
CV3,150,313,3.20
CV3,150,314,3.24
CV3,150,315,3.10
CV3,150,316,2.87
CV3,150,317,3.33
CV3,150,318,2.56
CV3,150,319,2.86
CV3,150,320,3.23
CV3,150,321,2.93
CV3,150,322,3.32
CV3,150,323,2.70
CV3,150,324,2.78
CV3,150,325,2.89
CV3,150,326,3.08
CV3,150,327,2.96
CV3,150,328,2.90
CV3,150,329,3.28
CV3,150,330,3.30
CV3,150,331,2.92
CV3,150,332,2.66
CV3,150,333,2.57
CV3,150,334,3.05
CV3,150,335,3.13
CV3,150,336,3.01
CV3,150,337,2.99
CV3,150,338,2.84
CV3,150,339,3.13
CV3,150,340,3.34
CV3,150,341,2.56
CV3,150,342,2.98
CV3,150,343,2.81
CV3,150,344,2.70
CV3,150,345,2.77
CV3,150,346,3.08
CV3,150,347,3.08
CV3,150,348,3.29
CV3,150,349,3.00
CV3,150,350,2.65
CV3,150,351,2.95
CV3,150,352,2.72
CV3,150,353,2.76
CV3,150,354,3.12
CV3,150,355,3.04
CV3,150,356,3.12
CV3,150,357,2.93
CV3,150,358,3.16
CV3,150,359,2.92
CV3,150,360,3.22
CV3,150,361,3.07
CV3,150,362,2.96
CV3,150,363,3.04
CV3,150,364,3.00
CV3,150,365,3.32
CV3,150,366,3.05
CV3,150,367,3.00
CV3,150,368,2.95
CV3,150,369,3.17
CV3,150,370,3.14
CV3,150,371,2.95
CV3,150,372,2.77
CV3,150,373,2.82
CV3,150,374,2.96
CV3,150,375,3.27
CV3,150,376,2.95
