year,location,month,Days,date,temp,gdds
2022,Woodslee,October,155,2-Oct,14.38,3092.86
2022,Woodslee,October,156,3-Oct,13.38,3106.24
2022,Woodslee,October,157,4-Oct,14.82,3121.06
2022,Woodslee,October,158,5-Oct,16.3,3137.36
2022,Woodslee,October,159,6-Oct,16.83,3154.19
2022,Woodslee,October,160,7-Oct,10.65,3164.84
2022,Woodslee,October,161,8-Oct,9.8,3174.64
2022,Woodslee,October,162,9-Oct,12.95,3187.59
2022,Woodslee,October,163,10-Oct,13.85,3201.44
2022,Woodslee,October,164,11-Oct,15.57,3217.01
2022,Woodslee,October,165,12-Oct,16.05,3233.06
2022,Woodslee,October,166,13-Oct,12.28,3245.34
2022,Woodslee,October,167,14-Oct,11.71,3257.05
2022,Woodslee,October,168,15-Oct,10.95,3268
2022,Woodslee,October,169,16-Oct,11.71,3279.71
2022,Woodslee,October,170,17-Oct,7.87,3287.58
2022,Woodslee,October,171,18-Oct,6.06,3293.64
2022,Woodslee,October,172,19-Oct,6.82,3300.46
2022,Woodslee,October,173,20-Oct,6.89,3307.35
2022,Woodslee,October,174,21-Oct,11.57,3318.92
2022,Woodslee,October,175,22-Oct,13.31,3332.23
2022,Woodslee,October,176,23-Oct,13.98,3346.21
2022,Woodslee,October,177,24-Oct,13.74,3359.95
2022,Woodslee,October,178,25-Oct,14.8,3374.75
2022,Woodslee,October,179,26-Oct,11.58,3386.33
2022,Woodslee,October,180,27-Oct,8.14,3394.47
2022,Woodslee,October,181,28-Oct,10.35,3404.82
2022,Woodslee,October,182,29-Oct,10.22,3415.04
2022,Woodslee,October,183,30-Oct,11.14,3426.18
2022,Woodslee,October,184,31-Oct,13.25,3439.43
